timestamp,price_eur_mwh
2026-04-26T23:45:00+02:00,118.0
2026-04-27T00:00:00+02:00,125.91
2026-04-27T00:15:00+02:00,119.8
2026-04-27T00:30:00+02:00,115.38
2026-04-27T00:45:00+02:00,112.7
2026-04-27T01:00:00+02:00,114.48
2026-04-27T01:15:00+02:00,113.59
2026-04-27T01:30:00+02:00,112.31
2026-04-27T01:45:00+02:00,111.74
2026-04-27T02:00:00+02:00,113.01
2026-04-27T02:15:00+02:00,112.71
2026-04-27T02:30:00+02:00,112.71
2026-04-27T02:45:00+02:00,112.41
2026-04-27T03:00:00+02:00,112.97
2026-04-27T03:15:00+02:00,112.14
2026-04-27T03:30:00+02:00,112.67
2026-04-27T03:45:00+02:00,113.52
2026-04-27T04:00:00+02:00,112.71
2026-04-27T04:15:00+02:00,113.92
2026-04-27T04:30:00+02:00,116.87
2026-04-27T04:45:00+02:00,123.46
2026-04-27T05:00:00+02:00,116.7
2026-04-27T05:15:00+02:00,124.0
2026-04-27T05:30:00+02:00,129.79
2026-04-27T05:45:00+02:00,132.18
2026-04-27T06:00:00+02:00,150.1
2026-04-27T06:15:00+02:00,166.4
2026-04-27T06:30:00+02:00,169.98
2026-04-27T06:45:00+02:00,175.79
2026-04-27T07:00:00+02:00,185.21
2026-04-27T07:15:00+02:00,171.27
2026-04-27T07:30:00+02:00,143.41
2026-04-27T07:45:00+02:00,114.87
2026-04-27T08:00:00+02:00,173.8
2026-04-27T08:15:00+02:00,135.01
2026-04-27T08:30:00+02:00,109.38
2026-04-27T08:45:00+02:00,88.0
2026-04-27T09:00:00+02:00,124.98
2026-04-27T09:15:00+02:00,99.27
2026-04-27T09:30:00+02:00,86.62
2026-04-27T09:45:00+02:00,59.24
2026-04-27T10:00:00+02:00,92.67
2026-04-27T10:15:00+02:00,67.9
2026-04-27T10:30:00+02:00,52.47
2026-04-27T10:45:00+02:00,23.53
2026-04-27T11:00:00+02:00,16.59
2026-04-27T11:15:00+02:00,0.0
2026-04-27T11:30:00+02:00,-0.01
2026-04-27T11:45:00+02:00,-0.02
2026-04-27T12:00:00+02:00,-0.01
2026-04-27T12:15:00+02:00,-0.05
2026-04-27T12:30:00+02:00,-0.1
2026-04-27T12:45:00+02:00,-0.23
2026-04-27T13:00:00+02:00,-0.5
2026-04-27T13:15:00+02:00,-0.82
2026-04-27T13:30:00+02:00,-1.0
2026-04-27T13:45:00+02:00,-1.0
2026-04-27T14:00:00+02:00,-0.5
2026-04-27T14:15:00+02:00,-0.1
2026-04-27T14:30:00+02:00,-0.05
2026-04-27T14:45:00+02:00,0.0
2026-04-27T15:00:00+02:00,-0.01
2026-04-27T15:15:00+02:00,0.0
2026-04-27T15:30:00+02:00,0.01
2026-04-27T15:45:00+02:00,20.57
2026-04-27T16:00:00+02:00,18.66
2026-04-27T16:15:00+02:00,53.61
2026-04-27T16:30:00+02:00,88.62
2026-04-27T16:45:00+02:00,113.77
2026-04-27T17:00:00+02:00,68.25
2026-04-27T17:15:00+02:00,105.18
2026-04-27T17:30:00+02:00,123.55
2026-04-27T17:45:00+02:00,131.76
2026-04-27T18:00:00+02:00,109.05
2026-04-27T18:15:00+02:00,123.74
2026-04-27T18:30:00+02:00,139.33
2026-04-27T18:45:00+02:00,147.29
2026-04-27T19:00:00+02:00,132.91
2026-04-27T19:15:00+02:00,156.54
2026-04-27T19:30:00+02:00,175.42
2026-04-27T19:45:00+02:00,224.33
2026-04-27T20:00:00+02:00,217.55
2026-04-27T20:15:00+02:00,205.14
2026-04-27T20:30:00+02:00,179.38
2026-04-27T20:45:00+02:00,150.4
2026-04-27T21:00:00+02:00,193.94
2026-04-27T21:15:00+02:00,150.9
2026-04-27T21:30:00+02:00,129.0
2026-04-27T21:45:00+02:00,120.0
2026-04-27T22:00:00+02:00,138.37
2026-04-27T22:15:00+02:00,130.02
2026-04-27T22:30:00+02:00,122.83
2026-04-27T22:45:00+02:00,111.37
2026-04-27T23:00:00+02:00,124.74
2026-04-27T23:15:00+02:00,117.45
2026-04-27T23:30:00+02:00,111.54
2026-04-27T23:45:00+02:00,107.08
2026-04-28T00:00:00+02:00,119.92
2026-04-28T00:15:00+02:00,113.69
2026-04-28T00:30:00+02:00,109.91
2026-04-28T00:45:00+02:00,107.12
2026-04-28T01:00:00+02:00,110.83
2026-04-28T01:15:00+02:00,107.61
2026-04-28T01:30:00+02:00,106.26
2026-04-28T01:45:00+02:00,102.91
2026-04-28T02:00:00+02:00,104.02
2026-04-28T02:15:00+02:00,102.51
2026-04-28T02:30:00+02:00,102.64
2026-04-28T02:45:00+02:00,102.75
2026-04-28T03:00:00+02:00,102.36
2026-04-28T03:15:00+02:00,102.08
2026-04-28T03:30:00+02:00,102.95
2026-04-28T03:45:00+02:00,103.93
2026-04-28T04:00:00+02:00,102.73
2026-04-28T04:15:00+02:00,103.47
2026-04-28T04:30:00+02:00,105.52
2026-04-28T04:45:00+02:00,109.39
2026-04-28T05:00:00+02:00,104.55
2026-04-28T05:15:00+02:00,109.24
2026-04-28T05:30:00+02:00,115.2
2026-04-28T05:45:00+02:00,118.35
2026-04-28T06:00:00+02:00,118.79
2026-04-28T06:15:00+02:00,121.4
2026-04-28T06:30:00+02:00,124.89
2026-04-28T06:45:00+02:00,123.32
2026-04-28T07:00:00+02:00,134.29
2026-04-28T07:15:00+02:00,126.94
2026-04-28T07:30:00+02:00,116.4
2026-04-28T07:45:00+02:00,108.09
2026-04-28T08:00:00+02:00,128.91
2026-04-28T08:15:00+02:00,121.07
2026-04-28T08:30:00+02:00,109.71
2026-04-28T08:45:00+02:00,89.57
2026-04-28T09:00:00+02:00,113.0
2026-04-28T09:15:00+02:00,97.01
2026-04-28T09:30:00+02:00,70.07
2026-04-28T09:45:00+02:00,39.03
2026-04-28T10:00:00+02:00,68.65
2026-04-28T10:15:00+02:00,23.19
2026-04-28T10:30:00+02:00,-0.07
2026-04-28T10:45:00+02:00,-4.51
2026-04-28T11:00:00+02:00,0.05
2026-04-28T11:15:00+02:00,-0.4
2026-04-28T11:30:00+02:00,-1.0
2026-04-28T11:45:00+02:00,-2.99
2026-04-28T12:00:00+02:00,-6.39
2026-04-28T12:15:00+02:00,-10.7
2026-04-28T12:30:00+02:00,-17.1
2026-04-28T12:45:00+02:00,-21.98
2026-04-28T13:00:00+02:00,-22.09
2026-04-28T13:15:00+02:00,-28.45
2026-04-28T13:30:00+02:00,-29.99
2026-04-28T13:45:00+02:00,-35.47
2026-04-28T14:00:00+02:00,-32.94
2026-04-28T14:15:00+02:00,-30.0
2026-04-28T14:30:00+02:00,-28.63
2026-04-28T14:45:00+02:00,-24.46
2026-04-28T15:00:00+02:00,-26.09
2026-04-28T15:15:00+02:00,-20.0
2026-04-28T15:30:00+02:00,-15.01
2026-04-28T15:45:00+02:00,-8.22
2026-04-28T16:00:00+02:00,-12.49
2026-04-28T16:15:00+02:00,-5.11
2026-04-28T16:30:00+02:00,-1.02
2026-04-28T16:45:00+02:00,0.0
2026-04-28T17:00:00+02:00,-0.05
2026-04-28T17:15:00+02:00,5.81
2026-04-28T17:30:00+02:00,45.6
2026-04-28T17:45:00+02:00,81.9
2026-04-28T18:00:00+02:00,58.65
2026-04-28T18:15:00+02:00,79.39
2026-04-28T18:30:00+02:00,105.36
2026-04-28T18:45:00+02:00,117.0
2026-04-28T19:00:00+02:00,105.22
2026-04-28T19:15:00+02:00,115.2
2026-04-28T19:30:00+02:00,120.18
2026-04-28T19:45:00+02:00,129.0
2026-04-28T20:00:00+02:00,124.01
2026-04-28T20:15:00+02:00,120.06
2026-04-28T20:30:00+02:00,121.07
2026-04-28T20:45:00+02:00,118.75
2026-04-28T21:00:00+02:00,119.87
2026-04-28T21:15:00+02:00,118.91
2026-04-28T21:30:00+02:00,115.48
2026-04-28T21:45:00+02:00,109.05
2026-04-28T22:00:00+02:00,118.02
2026-04-28T22:15:00+02:00,112.41
2026-04-28T22:30:00+02:00,110.5
2026-04-28T22:45:00+02:00,104.25
2026-04-28T23:00:00+02:00,107.12
2026-04-28T23:15:00+02:00,102.04
2026-04-28T23:30:00+02:00,100.41
2026-04-28T23:45:00+02:00,97.51
2026-04-29T00:00:00+02:00,101.96
2026-04-29T00:15:00+02:00,98.38
2026-04-29T00:30:00+02:00,97.46
2026-04-29T00:45:00+02:00,95.03
2026-04-29T01:00:00+02:00,97.82
2026-04-29T01:15:00+02:00,96.32
2026-04-29T01:30:00+02:00,96.7
2026-04-29T01:45:00+02:00,96.06
2026-04-29T02:00:00+02:00,97.83
2026-04-29T02:15:00+02:00,97.54
2026-04-29T02:30:00+02:00,98.44
2026-04-29T02:45:00+02:00,97.86
2026-04-29T03:00:00+02:00,97.59
2026-04-29T03:15:00+02:00,98.03
2026-04-29T03:30:00+02:00,98.71
2026-04-29T03:45:00+02:00,99.78
2026-04-29T04:00:00+02:00,98.68
2026-04-29T04:15:00+02:00,99.8
2026-04-29T04:30:00+02:00,100.79
2026-04-29T04:45:00+02:00,103.33
2026-04-29T05:00:00+02:00,102.07
2026-04-29T05:15:00+02:00,105.04
2026-04-29T05:30:00+02:00,109.71
2026-04-29T05:45:00+02:00,114.8
2026-04-29T06:00:00+02:00,121.58
2026-04-29T06:15:00+02:00,137.93
2026-04-29T06:30:00+02:00,149.84
2026-04-29T06:45:00+02:00,149.84
2026-04-29T07:00:00+02:00,153.0
2026-04-29T07:15:00+02:00,130.17
2026-04-29T07:30:00+02:00,119.2
2026-04-29T07:45:00+02:00,105.02
2026-04-29T08:00:00+02:00,134.59
2026-04-29T08:15:00+02:00,120.46
2026-04-29T08:30:00+02:00,105.15
2026-04-29T08:45:00+02:00,89.26
2026-04-29T09:00:00+02:00,117.75
2026-04-29T09:15:00+02:00,96.95
2026-04-29T09:30:00+02:00,50.54
2026-04-29T09:45:00+02:00,0.44
2026-04-29T10:00:00+02:00,10.8
2026-04-29T10:15:00+02:00,-0.02
2026-04-29T10:30:00+02:00,-4.28
2026-04-29T10:45:00+02:00,-10.81
2026-04-29T11:00:00+02:00,-7.52
2026-04-29T11:15:00+02:00,-7.99
2026-04-29T11:30:00+02:00,-10.7
2026-04-29T11:45:00+02:00,-20.06
2026-04-29T12:00:00+02:00,-20.0
2026-04-29T12:15:00+02:00,-30.0
2026-04-29T12:30:00+02:00,-36.06
2026-04-29T12:45:00+02:00,-49.0
2026-04-29T13:00:00+02:00,-49.95
2026-04-29T13:15:00+02:00,-57.79
2026-04-29T13:30:00+02:00,-63.47
2026-04-29T13:45:00+02:00,-70.24
2026-04-29T14:00:00+02:00,-63.51
2026-04-29T14:15:00+02:00,-57.71
2026-04-29T14:30:00+02:00,-51.51
2026-04-29T14:45:00+02:00,-49.0
2026-04-29T15:00:00+02:00,-50.0
2026-04-29T15:15:00+02:00,-39.89
2026-04-29T15:30:00+02:00,-32.91
2026-04-29T15:45:00+02:00,-22.08
2026-04-29T16:00:00+02:00,-26.47
2026-04-29T16:15:00+02:00,-13.12
2026-04-29T16:30:00+02:00,-5.1
2026-04-29T16:45:00+02:00,-0.31
2026-04-29T17:00:00+02:00,-6.36
2026-04-29T17:15:00+02:00,-0.1
2026-04-29T17:30:00+02:00,8.05
2026-04-29T17:45:00+02:00,76.99
2026-04-29T18:00:00+02:00,41.92
2026-04-29T18:15:00+02:00,85.07
2026-04-29T18:30:00+02:00,110.92
2026-04-29T18:45:00+02:00,126.67
2026-04-29T19:00:00+02:00,104.21
2026-04-29T19:15:00+02:00,110.63
2026-04-29T19:30:00+02:00,127.21
2026-04-29T19:45:00+02:00,161.19
2026-04-29T20:00:00+02:00,144.85
2026-04-29T20:15:00+02:00,143.87
2026-04-29T20:30:00+02:00,149.2
2026-04-29T20:45:00+02:00,144.45
2026-04-29T21:00:00+02:00,158.5
2026-04-29T21:15:00+02:00,131.32
2026-04-29T21:30:00+02:00,118.72
2026-04-29T21:45:00+02:00,111.26
2026-04-29T22:00:00+02:00,123.5
2026-04-29T22:15:00+02:00,117.26
2026-04-29T22:30:00+02:00,114.21
2026-04-29T22:45:00+02:00,107.66
2026-04-29T23:00:00+02:00,111.96
2026-04-29T23:15:00+02:00,106.21
2026-04-29T23:30:00+02:00,103.32
2026-04-29T23:45:00+02:00,98.9
2026-04-30T00:00:00+02:00,99.4
2026-04-30T00:15:00+02:00,101.55
2026-04-30T00:30:00+02:00,101.1
2026-04-30T00:45:00+02:00,99.23
2026-04-30T01:00:00+02:00,99.57
2026-04-30T01:15:00+02:00,99.19
2026-04-30T01:30:00+02:00,99.97
2026-04-30T01:45:00+02:00,101.71
2026-04-30T02:00:00+02:00,100.33
2026-04-30T02:15:00+02:00,97.81
2026-04-30T02:30:00+02:00,98.02
2026-04-30T02:45:00+02:00,98.12
2026-04-30T03:00:00+02:00,98.75
2026-04-30T03:15:00+02:00,99.01
2026-04-30T03:30:00+02:00,99.29
2026-04-30T03:45:00+02:00,100.86
2026-04-30T04:00:00+02:00,98.35
2026-04-30T04:15:00+02:00,101.48
2026-04-30T04:30:00+02:00,106.89
2026-04-30T04:45:00+02:00,109.64
2026-04-30T05:00:00+02:00,106.81
2026-04-30T05:15:00+02:00,110.88
2026-04-30T05:30:00+02:00,116.28
2026-04-30T05:45:00+02:00,122.44
2026-04-30T06:00:00+02:00,119.63
2026-04-30T06:15:00+02:00,147.97
2026-04-30T06:30:00+02:00,150.34
2026-04-30T06:45:00+02:00,138.54
2026-04-30T07:00:00+02:00,155.36
2026-04-30T07:15:00+02:00,130.68
2026-04-30T07:30:00+02:00,113.9
2026-04-30T07:45:00+02:00,89.2
2026-04-30T08:00:00+02:00,127.7
2026-04-30T08:15:00+02:00,115.3
2026-04-30T08:30:00+02:00,93.2
2026-04-30T08:45:00+02:00,48.67
2026-04-30T09:00:00+02:00,108.35
2026-04-30T09:15:00+02:00,59.2
2026-04-30T09:30:00+02:00,14.66
2026-04-30T09:45:00+02:00,0.01
2026-04-30T10:00:00+02:00,1.98
2026-04-30T10:15:00+02:00,0.0
2026-04-30T10:30:00+02:00,-0.09
2026-04-30T10:45:00+02:00,-2.04
2026-04-30T11:00:00+02:00,-0.51
2026-04-30T11:15:00+02:00,-1.29
2026-04-30T11:30:00+02:00,-4.0
2026-04-30T11:45:00+02:00,-9.7
2026-04-30T12:00:00+02:00,-8.17
2026-04-30T12:15:00+02:00,-14.34
2026-04-30T12:30:00+02:00,-18.23
2026-04-30T12:45:00+02:00,-24.27
2026-04-30T13:00:00+02:00,-26.01
2026-04-30T13:15:00+02:00,-29.99
2026-04-30T13:30:00+02:00,-34.63
2026-04-30T13:45:00+02:00,-37.45
2026-04-30T14:00:00+02:00,-36.16
2026-04-30T14:15:00+02:00,-30.01
2026-04-30T14:30:00+02:00,-28.35
2026-04-30T14:45:00+02:00,-21.2
2026-04-30T15:00:00+02:00,-20.73
2026-04-30T15:15:00+02:00,-15.01
2026-04-30T15:30:00+02:00,-9.47
2026-04-30T15:45:00+02:00,-2.99
2026-04-30T16:00:00+02:00,-5.86
2026-04-30T16:15:00+02:00,-1.65
2026-04-30T16:30:00+02:00,-0.94
2026-04-30T16:45:00+02:00,-0.72
2026-04-30T17:00:00+02:00,-1.68
2026-04-30T17:15:00+02:00,-0.01
2026-04-30T17:30:00+02:00,13.7
2026-04-30T17:45:00+02:00,70.31
2026-04-30T18:00:00+02:00,31.14
2026-04-30T18:15:00+02:00,88.61
2026-04-30T18:30:00+02:00,112.47
2026-04-30T18:45:00+02:00,137.5
2026-04-30T19:00:00+02:00,104.13
2026-04-30T19:15:00+02:00,121.7
2026-04-30T19:30:00+02:00,144.27
2026-04-30T19:45:00+02:00,186.25
2026-04-30T20:00:00+02:00,178.01
2026-04-30T20:15:00+02:00,188.47
2026-04-30T20:30:00+02:00,181.09
2026-04-30T20:45:00+02:00,166.91
2026-04-30T21:00:00+02:00,181.63
2026-04-30T21:15:00+02:00,155.44
2026-04-30T21:30:00+02:00,131.23
2026-04-30T21:45:00+02:00,115.06
2026-04-30T22:00:00+02:00,132.37
2026-04-30T22:15:00+02:00,120.1
2026-04-30T22:30:00+02:00,113.94
2026-04-30T22:45:00+02:00,109.27
2026-04-30T23:00:00+02:00,117.59
2026-04-30T23:15:00+02:00,111.12
2026-04-30T23:30:00+02:00,106.74
2026-04-30T23:45:00+02:00,102.98
2026-05-01T00:00:00+02:00,115.99
2026-05-01T00:15:00+02:00,108.86
2026-05-01T00:30:00+02:00,103.48
2026-05-01T00:45:00+02:00,100.58
2026-05-01T01:00:00+02:00,104.92
2026-05-01T01:15:00+02:00,103.16
2026-05-01T01:30:00+02:00,103.16
2026-05-01T01:45:00+02:00,101.1
2026-05-01T02:00:00+02:00,102.84
2026-05-01T02:15:00+02:00,100.51
2026-05-01T02:30:00+02:00,101.09
2026-05-01T02:45:00+02:00,101.1
2026-05-01T03:00:00+02:00,99.01
2026-05-01T03:15:00+02:00,98.96
2026-05-01T03:30:00+02:00,99.78
2026-05-01T03:45:00+02:00,99.23
2026-05-01T04:00:00+02:00,97.8
2026-05-01T04:15:00+02:00,98.21
2026-05-01T04:30:00+02:00,97.0
2026-05-01T04:45:00+02:00,98.91
2026-05-01T05:00:00+02:00,97.35
2026-05-01T05:15:00+02:00,97.87
2026-05-01T05:30:00+02:00,99.37
2026-05-01T05:45:00+02:00,95.39
2026-05-01T06:00:00+02:00,112.68
2026-05-01T06:15:00+02:00,110.66
2026-05-01T06:30:00+02:00,106.74
2026-05-01T06:45:00+02:00,84.99
2026-05-01T07:00:00+02:00,124.78
2026-05-01T07:15:00+02:00,95.88
2026-05-01T07:30:00+02:00,70.02
2026-05-01T07:45:00+02:00,30.68
2026-05-01T08:00:00+02:00,98.65
2026-05-01T08:15:00+02:00,34.99
2026-05-01T08:30:00+02:00,7.66
2026-05-01T08:45:00+02:00,0.03
2026-05-01T09:00:00+02:00,1.16
2026-05-01T09:15:00+02:00,0.0
2026-05-01T09:30:00+02:00,-0.01
2026-05-01T09:45:00+02:00,-1.26
2026-05-01T10:00:00+02:00,-1.38
2026-05-01T10:15:00+02:00,-7.99
2026-05-01T10:30:00+02:00,-25.0
2026-05-01T10:45:00+02:00,-50.35
2026-05-01T11:00:00+02:00,-69.98
2026-05-01T11:15:00+02:00,-90.47
2026-05-01T11:30:00+02:00,-120.0
2026-05-01T11:45:00+02:00,-154.02
2026-05-01T12:00:00+02:00,-160.02
2026-05-01T12:15:00+02:00,-280.77
2026-05-01T12:30:00+02:00,-340.21
2026-05-01T12:45:00+02:00,-493.32
2026-05-01T13:00:00+02:00,-496.03
2026-05-01T13:15:00+02:00,-499.99
2026-05-01T13:30:00+02:00,-499.99
2026-05-01T13:45:00+02:00,-499.99
2026-05-01T14:00:00+02:00,-499.99
2026-05-01T14:15:00+02:00,-499.99
2026-05-01T14:30:00+02:00,-499.89
2026-05-01T14:45:00+02:00,-400.0
2026-05-01T15:00:00+02:00,-400.0
2026-05-01T15:15:00+02:00,-215.65
2026-05-01T15:30:00+02:00,-129.95
2026-05-01T15:45:00+02:00,-77.91
2026-05-01T16:00:00+02:00,-63.83
2026-05-01T16:15:00+02:00,-30.0
2026-05-01T16:30:00+02:00,-9.96
2026-05-01T16:45:00+02:00,-1.2
2026-05-01T17:00:00+02:00,-1.57
2026-05-01T17:15:00+02:00,-0.21
2026-05-01T17:30:00+02:00,0.0
2026-05-01T17:45:00+02:00,24.0
2026-05-01T18:00:00+02:00,5.09
2026-05-01T18:15:00+02:00,79.1
2026-05-01T18:30:00+02:00,109.67
2026-05-01T18:45:00+02:00,176.26
2026-05-01T19:00:00+02:00,106.63
2026-05-01T19:15:00+02:00,124.15
2026-05-01T19:30:00+02:00,152.99
2026-05-01T19:45:00+02:00,232.99
2026-05-01T20:00:00+02:00,180.71
2026-05-01T20:15:00+02:00,181.22
2026-05-01T20:30:00+02:00,181.02
2026-05-01T20:45:00+02:00,150.35
2026-05-01T21:00:00+02:00,210.0
2026-05-01T21:15:00+02:00,135.32
2026-05-01T21:30:00+02:00,116.65
2026-05-01T21:45:00+02:00,109.83
2026-05-01T22:00:00+02:00,127.7
2026-05-01T22:15:00+02:00,115.99
2026-05-01T22:30:00+02:00,106.0
2026-05-01T22:45:00+02:00,103.2
2026-05-01T23:00:00+02:00,104.09
2026-05-01T23:15:00+02:00,102.13
2026-05-01T23:30:00+02:00,94.84
2026-05-01T23:45:00+02:00,86.87
2026-05-02T00:00:00+02:00,138.0
2026-05-02T00:15:00+02:00,123.31
2026-05-02T00:30:00+02:00,105.13
2026-05-02T00:45:00+02:00,103.26
2026-05-02T01:00:00+02:00,109.59
2026-05-02T01:15:00+02:00,104.87
2026-05-02T01:30:00+02:00,102.24
2026-05-02T01:45:00+02:00,98.15
2026-05-02T02:00:00+02:00,104.17
2026-05-02T02:15:00+02:00,98.91
2026-05-02T02:30:00+02:00,97.33
2026-05-02T02:45:00+02:00,97.5
2026-05-02T03:00:00+02:00,97.37
2026-05-02T03:15:00+02:00,92.12
2026-05-02T03:30:00+02:00,92.08
2026-05-02T03:45:00+02:00,91.77
2026-05-02T04:00:00+02:00,91.52
2026-05-02T04:15:00+02:00,94.22
2026-05-02T04:30:00+02:00,94.22
2026-05-02T04:45:00+02:00,94.22
2026-05-02T05:00:00+02:00,92.82
2026-05-02T05:15:00+02:00,91.78
2026-05-02T05:30:00+02:00,95.14
2026-05-02T05:45:00+02:00,95.05
2026-05-02T06:00:00+02:00,95.65
2026-05-02T06:15:00+02:00,96.78
2026-05-02T06:30:00+02:00,93.47
2026-05-02T06:45:00+02:00,81.22
2026-05-02T07:00:00+02:00,110.85
2026-05-02T07:15:00+02:00,86.56
2026-05-02T07:30:00+02:00,72.04
2026-05-02T07:45:00+02:00,42.6
2026-05-02T08:00:00+02:00,46.21
2026-05-02T08:15:00+02:00,20.0
2026-05-02T08:30:00+02:00,4.77
2026-05-02T08:45:00+02:00,2.1
2026-05-02T09:00:00+02:00,4.79
2026-05-02T09:15:00+02:00,0.33
2026-05-02T09:30:00+02:00,0.0
2026-05-02T09:45:00+02:00,-0.04
2026-05-02T10:00:00+02:00,-0.01
2026-05-02T10:15:00+02:00,-0.09
2026-05-02T10:30:00+02:00,-1.26
2026-05-02T10:45:00+02:00,-8.19
2026-05-02T11:00:00+02:00,-10.0
2026-05-02T11:15:00+02:00,-14.45
2026-05-02T11:30:00+02:00,-23.31
2026-05-02T11:45:00+02:00,-39.89
2026-05-02T12:00:00+02:00,-59.95
2026-05-02T12:15:00+02:00,-74.03
2026-05-02T12:30:00+02:00,-88.0
2026-05-02T12:45:00+02:00,-112.45
2026-05-02T13:00:00+02:00,-114.16
2026-05-02T13:15:00+02:00,-129.04
2026-05-02T13:30:00+02:00,-147.01
2026-05-02T13:45:00+02:00,-129.9
2026-05-02T14:00:00+02:00,-120.01
2026-05-02T14:15:00+02:00,-95.49
2026-05-02T14:30:00+02:00,-74.0
2026-05-02T14:45:00+02:00,-57.87
2026-05-02T15:00:00+02:00,-34.99
2026-05-02T15:15:00+02:00,-14.99
2026-05-02T15:30:00+02:00,-5.09
2026-05-02T15:45:00+02:00,-1.08
2026-05-02T16:00:00+02:00,-0.11
2026-05-02T16:15:00+02:00,-0.01
2026-05-02T16:30:00+02:00,0.0
2026-05-02T16:45:00+02:00,0.25
2026-05-02T17:00:00+02:00,0.37
2026-05-02T17:15:00+02:00,6.19
2026-05-02T17:30:00+02:00,68.82
2026-05-02T17:45:00+02:00,144.4
2026-05-02T18:00:00+02:00,78.71
2026-05-02T18:15:00+02:00,113.51
2026-05-02T18:30:00+02:00,136.31
2026-05-02T18:45:00+02:00,180.03
2026-05-02T19:00:00+02:00,115.68
2026-05-02T19:15:00+02:00,137.46
2026-05-02T19:30:00+02:00,155.77
2026-05-02T19:45:00+02:00,251.09
2026-05-02T20:00:00+02:00,176.98
2026-05-02T20:15:00+02:00,199.77
2026-05-02T20:30:00+02:00,217.0
2026-05-02T20:45:00+02:00,188.05
2026-05-02T21:00:00+02:00,210.76
2026-05-02T21:15:00+02:00,147.94
2026-05-02T21:30:00+02:00,133.78
2026-05-02T21:45:00+02:00,124.8
2026-05-02T22:00:00+02:00,174.8
2026-05-02T22:15:00+02:00,137.8
2026-05-02T22:30:00+02:00,125.4
2026-05-02T22:45:00+02:00,121.84
2026-05-02T23:00:00+02:00,135.11
2026-05-02T23:15:00+02:00,129.16
2026-05-02T23:30:00+02:00,117.74
2026-05-02T23:45:00+02:00,113.45
2026-05-03T00:00:00+02:00,129.53
2026-05-03T00:15:00+02:00,120.08
2026-05-03T00:30:00+02:00,119.66
2026-05-03T00:45:00+02:00,115.51
2026-05-03T01:00:00+02:00,118.26
2026-05-03T01:15:00+02:00,117.91
2026-05-03T01:30:00+02:00,115.95
2026-05-03T01:45:00+02:00,112.01
2026-05-03T02:00:00+02:00,111.26
