wind,solar,fossil_gas,fossil_oil,biomass,hydro_water_reservoir,total_renewable_mw,total_fossil_mw,total_flexible_mw,total_mustrun_mw,net_storage_mw,cross_border_flow_mw,total_load_mw,residual_load_mw,renewable_share_pct,supply_demand_ratio,residual_load_ratio,pumped_storage_consumption_mw,pumped_storage_generation_mw,temperature_2m_c,temperature_80m_c,wind_speed_10m_ms,wind_speed_100m_ms,wind_direction_10m_deg,solar_irradiance_wm2,cloud_cover_pct,precipitation_mm,relative_humidity_pct,pressure_hpa,hdd,cdd,wind_power_proxy,solar_generation_proxy,temp_gradient_80m_2m,hour,day_of_week,month,is_weekend,day_of_month,week_of_year,quarter,year,is_night,is_peak_hour,season,is_holiday,price_lag_1h,price_lag_2h,price_lag_3h,price_lag_6h,price_lag_12h,price_lag_24h,price_lag_48h,price_lag_168h,load_lag_1h,load_lag_24h,load_lag_168h,renewable_lag_1h,renewable_lag_24h,residual_load_lag_1h,residual_load_lag_24h,residual_load_lag_168h,price_rolling_mean_6h,price_rolling_std_6h,price_rolling_min_6h,price_rolling_max_6h,price_rolling_mean_12h,price_rolling_std_12h,price_rolling_min_12h,price_rolling_max_12h,price_rolling_mean_24h,price_rolling_std_24h,price_rolling_min_24h,price_rolling_max_24h,price_rolling_mean_168h,price_rolling_std_168h,price_rolling_min_168h,price_rolling_max_168h,load_rolling_mean_24h,load_rolling_mean_168h,renewable_share_rolling_mean_24h,renewable_share_rolling_mean_168h,price_diff_1h,price_diff_24h,price_pct_change_1h,price_pct_change_24h,load_diff_1h,load_diff_24h,renewable_diff_1h,renewable_diff_24h,renewable_load_interaction,temp_hour_interaction,hdd_load_interaction,cdd_load_interaction,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,price_eur_mwh
39778.85,2866.8,2039.15,289.025,4645.7,130.65,48573.175,5989.525,351.40000000000003,8143.45,-1818.4,-12189.95,43412.8,767.125,87.925,0.9760607540269881,0.017670479673790436,1990.875,172.475,9.8,10.3,18.2,35.5,218.0,1.0,100.0,0.0,85.0,989.3,8.2,0.0,44738.875,0.25,0.5,5,6,4,1,5,14,2,2026,1,0,2,0,-2.995,-2.0425,-1.6175,-0.005000000000000001,149.8725,19.2675,135.8625,115.03,41033.975,45689.175,41745.25,45638.775,43870.45,1173.4,7640.65,29664.7,-1.5858333333333332,0.8857195756420998,-2.995,-0.3625,29.14625,49.25167969562912,-2.995,135.74,29.4778125,48.84352526131275,-2.995,149.8725,83.7572619047619,57.5729673922076,-2.995,226.9475,45959.36666666666,52625.09092261905,83.609375,64.43541666666667,1.705,-20.557499999999997,-0.5692821368948247,-1.0669521214480342,2378.8250000000044,-2276.375,2934.4000000000015,4702.725000000006,38170.7044,49.0,355984.96,0.0,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,-1.29
38740.6,9630.375,1935.45,289.225,4635.924999999999,108.7,54315.825,5502.674999999999,-58.59999999999998,8162.049999999999,-2102.75,-14169.7,46491.525,-1879.45,89.725,0.9817002500261673,-0.040425647469287666,2334.275,231.525,11.1,11.6,19.9,36.6,221.0,55.0,100.0,0.0,76.0,989.1,6.9,0.0,49027.89600000001,13.75,0.5,6,6,4,1,5,14,2,2026,0,0,2,0,-1.29,-2.995,-2.0425,-0.3625,135.74,16.695,131.04250000000002,114.8425,43412.8,48508.175,43896.925,48573.175,45112.4,767.125,9234.95,27391.05,-1.9304166666666667,0.696583477894559,-2.995,-1.2075,17.632083333333334,36.58977390413866,-2.995,103.8375,28.6809375,49.215734956306946,-2.995,149.8725,83.05921130952382,57.90380562427633,-2.995,226.9475,45875.33958333334,52640.53497023809,83.89791666666667,64.65446428571428,-1.1399999999999997,-19.125,0.8837209302325579,-1.1455525606469004,3078.7249999999985,-2016.6500000000015,5742.649999999994,9203.424999999996,41714.52080625,66.6,320791.5225,0.0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,-2.4299999999999997
34944.3,17948.0,1843.525,289.15,4523.925,97.825,58607.65,5480.75,-1399.475,8023.65,-3340.825,-13434.65,49423.05,-3469.275,90.42500000000001,1.0246876857550478,-0.0701954857081828,3524.0249999999996,183.2,13.2,13.7,22.1,39.7,225.0,187.0,100.0,0.0,66.0,989.0,4.800000000000001,0.0,62570.773000000016,46.75,0.5,7,6,4,1,5,14,2,2026,0,0,2,0,-2.4299999999999997,-1.29,-2.995,-1.2075,103.8375,6.6,113.17999999999999,94.3975,46491.525,50374.325,46450.8,54315.825,48056.5,-1879.45,8079.925,24161.425,-3.48875,3.514532241281801,-10.557500000000001,-1.29,8.099166666666667,25.225686478929575,-10.557500000000001,76.8075,27.96604166666667,49.6729120473031,-10.557500000000001,149.8725,82.43447916666666,58.345247021407985,-10.557500000000001,226.9475,45835.703125,52658.22693452381,84.134375,64.82514880952381,-8.127500000000001,-17.1575,3.344650205761318,-2.599621212121212,2931.5250000000015,-951.2749999999942,4291.825000000004,10551.150000000001,44690.7929625,92.39999999999999,237230.64000000004,0.0,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,-10.557500000000001
25290.45,24590.65,1874.625,289.425,4344.975,184.3,55380.025,5753.125,-2521.75,7978.775,-4580.675,-8539.275,50687.2,806.125,89.55,1.0376952545442315,0.01590391657033918,4603.2,22.525,14.6,15.1,22.9,35.8,228.0,352.0,73.0,0.0,63.0,989.1,3.4000000000000004,0.0,45882.71199999999,159.28,0.5,8,6,4,1,5,14,2,2026,0,1,2,0,-10.557500000000001,-2.4299999999999997,-1.29,-1.6175,76.8075,1.81,85.585,74.8075,49423.05,51032.6,48606.2,58607.65,52201.05,-3469.275,4470.4,18799.775,-9.880416666666667,15.125057968208816,-39.9675,-1.29,-1.6320833333333333,17.717198880583528,-39.9675,41.8325,26.2253125,51.33363278122557,-39.9675,149.8725,81.75129464285715,59.10214907068505,-39.9675,226.9475,45821.31145833334,52670.61383928572,84.26354166666667,64.91696428571429,-29.41,-41.7775,2.785697371536822,-23.081491712707184,1264.1499999999942,-345.40000000000146,-3227.625,3178.9749999999985,45390.387599999995,116.8,172336.48,0.0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,-39.9675
19317.575,29736.5,1929.625,289.225,4236.5,149.375,54486.875,5742.075,-2917.7250000000004,7906.625,-4996.725,-7648.775,51206.875,2152.825,89.625,1.0268255566358075,0.04204171803020509,5000.925,4.2,15.5,16.0,31.3,46.7,241.0,503.0,92.0,0.0,60.0,989.5,2.5,0.0,101847.56300000002,155.92999999999998,0.5,9,6,4,1,5,14,2,2026,0,1,2,0,-39.9675,-10.557500000000001,-2.4299999999999997,-2.0425,41.8325,-0.01,52.9575,44.6975,50687.2,52881.675,50454.8,55380.025,54021.5,806.125,4431.3,14695.175,-21.430416666666662,28.494127965980624,-71.3425,-1.29,-11.063333333333333,22.065771450299867,-71.3425,1.0575,23.253125,54.86245073031212,-71.3425,149.8725,81.06058035714285,60.20554950410173,-71.3425,226.9475,45751.528125000004,52675.090476190475,84.37916666666666,64.965625,-31.375,-71.3325,0.7850128229186213,7133.25,519.6750000000029,-1674.800000000003,-893.1500000000015,465.375,45894.16171875,139.5,128017.1875,0.0,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,-71.3425
13806.125,32520.800000000003,1881.775,289.35,4128.85,145.875,51678.125,5671.450000000001,-3268.625,7806.075,-5296.275,-7049.1,48244.05,1917.15,89.225,1.0426713318885885,0.039738579160751665,5300.9,4.625,16.0,16.5,31.5,46.0,249.0,577.0,99.0,0.0,57.0,989.7,2.0,0.0,97336.0,148.57750000000004,0.5,10,6,4,1,5,14,2,2026,0,1,2,0,-71.3425,-39.9675,-10.557500000000001,-2.995,1.0575,-0.24750000000000003,27.01,9.73,51206.875,52306.0,50989.35,54486.875,56467.85,2152.825,1347.15,9301.175,-35.09,36.42872993943125,-84.9525,-1.29,-18.230833333333333,30.229574083045176,-84.9525,-0.005000000000000001,19.723750000000003,59.00797945304086,-84.9525,149.8725,80.49699404761905,61.31030319030746,-84.9525,226.9475,45582.28020833334,52658.749404761904,84.39375,64.99374999999999,-13.61,-84.705,0.19076987770263165,342.2424242424242,-2962.824999999997,-4061.949999999997,-2808.75,-4789.7249999999985,43045.753612500004,160.0,96488.1,0.0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,-84.9525
10131.45,32279.1,1850.85,289.025,4087.0,141.975,47719.225000000006,5584.875,-3192.325,7660.225,-5185.15,-6451.675,45533.9,3123.35,88.6,1.0289963130280655,0.06859394868288035,5189.9,4.75,16.2,16.7,30.3,44.7,256.0,457.0,100.0,0.0,54.0,990.2,1.8000000000000007,0.0,89314.62300000002,114.25,0.5,11,6,4,1,5,14,2,2026,0,0,2,0,-84.9525,-71.3425,-39.9675,-1.29,-0.005000000000000001,-0.035,9.945,-0.0050000000000000044,48244.05,50898.65,50543.525,51678.125,57167.475,1917.15,-761.275,6531.275,-52.40416666666666,41.48746038463531,-105.175,-2.4299999999999997,-26.995,38.562202820424055,-105.175,-0.3625,15.342916666666667,64.21206253783147,-105.175,149.8725,79.87098214285714,62.65927623250808,-105.175,226.9475,45358.74895833334,52628.930208333324,84.33645833333334,65.0142857142857,-20.222499999999997,-105.14,0.2380447897354403,3003.9999999999995,-2710.1500000000015,-5364.75,-3958.899999999994,-9448.249999999993,40343.0354,178.2,81961.02000000003,0.0,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,-105.175
9847.675,29872.55,1830.15,289.0,4097.25,185.6,45028.7,5644.325,-3190.95,7770.65,-5206.7,-6093.675,43102.825,3382.55,87.925,1.034176614884762,0.07847629476540166,5211.525,4.825,16.1,16.6,29.3,43.1,258.0,447.0,100.0,0.0,52.0,990.8,1.8999999999999984,0.0,80062.99100000001,111.75,0.5,12,6,4,1,5,14,2,2026,0,0,2,0,-105.175,-84.9525,-71.3425,-2.4299999999999997,-0.3625,-0.0175,1.6525,-1.7850000000000001,45533.9,49258.125,47992.85,47719.225000000006,55999.55,3123.35,-1265.9250000000002,4149.525,-68.45,36.62672268986157,-105.175,-10.557500000000001,-35.19020833333334,42.62369712029364,-105.175,-1.2075,11.230937500000001,68.2700935177322,-105.175,149.8725,79.29407738095237,63.85043556428182,-105.175,226.9475,45102.278125000004,52599.822916666664,84.246875,65.03154761904763,6.469999999999999,-98.6875,-0.061516520085571624,5639.285714285714,-2431.0750000000044,-6155.300000000003,-2690.5250000000087,-10970.850000000006,37898.15888125,193.20000000000002,81895.36749999992,0.0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,-98.705
12321.325,25329.875,1837.65,289.07500000000005,4137.0,195.225,42946.975,5557.900000000001,-3435.9,7672.3,-5468.775,-4624.025,42119.1,4467.925,87.575,1.0417771751180118,0.10607835874683746,5487.175,18.4,15.8,16.3,29.0,42.7,254.0,432.0,98.0,0.0,52.0,991.4,2.1999999999999997,0.0,77854.48300000002,114.48,0.5,13,6,4,1,5,14,2,2026,0,0,2,0,-98.705,-105.175,-84.9525,-10.557500000000001,-1.2075,0.025,3.05,-2.1,43102.825,48314.100000000006,47229.425,45028.7,51969.850000000006,3382.55,1826.475,4356.625,-77.84166666666665,23.787397538753346,-105.175,-39.9675,-40.66520833333333,42.077882057860876,-105.175,-1.29,8.442083333333334,70.09059596517702,-105.175,149.8725,78.90831845238095,64.53720793094685,-105.175,226.9475,44844.153125000004,52569.4043154762,84.16770833333334,65.04985119047619,31.7975,-66.9325,-0.32214680107390714,-2677.2999999999997,-983.7249999999985,-6195.000000000007,-2081.7249999999985,-9022.875000000007,36885.801825,205.4,92662.01999999999,0.0,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,-66.9075
19217.575,18262.975,1849.15,289.15,4222.05,143.725,42809.225,5429.474999999999,-2540.85,7491.6,-4533.725,-5217.9,42746.1,5265.525,87.725,1.006530627626558,0.12318141303830801,4570.8,37.075,15.2,15.7,28.1,41.3,253.0,337.0,100.0,0.0,50.0,991.4,2.8000000000000007,0.0,70444.99699999999,84.25,0.5,14,6,4,1,5,14,2,2026,0,0,2,0,-66.9075,-98.705,-105.175,-39.9675,-1.6175,10.690000000000001,23.942500000000003,0.8724999999999999,42119.1,47394.325,47065.7,42946.975,45500.45,4467.925,7478.55,5277.45,-76.17708333333333,27.088237364983502,-105.175,-29.98,-43.02875,40.450243221820244,-105.175,-1.29,6.747500000000001,70.52418408433334,-105.175,149.8725,78.72467261904762,64.80394027057935,-105.175,226.9475,44650.47708333333,52543.692410714284,84.15833333333333,65.07544642857142,36.927499999999995,-40.67,-0.5519186937189403,-3.8044901777362017,627.0,-4648.2249999999985,-137.75,-2691.2249999999985,37499.016225,212.79999999999998,119689.08000000003,0.0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,-29.98
31841.699999999997,10610.9,1941.075,289.825,4373.85,129.525,48022.075000000004,5641.4,-524.15,7717.0,-2594.75,-9225.925,44606.45,2153.85,88.3,0.9962701091790832,0.048285617886016804,2751.925,157.175,14.4,14.9,24.6,38.2,252.0,188.0,100.0,0.0,53.0,991.6,3.6,0.0,55742.968000000015,47.0,0.5,15,6,4,1,5,14,2,2026,0,0,2,0,-29.98,-66.9075,-98.705,-71.3425,-2.0425,62.735,66.7975,33.31,42746.1,47139.875,49043.8,42809.225,36374.075,5265.525,16606.05,14561.875,-65.38458333333334,39.46981528385567,-105.175,-6.5875,-43.4075,40.05089323427762,-105.175,-1.29,3.8590625000000007,69.54422452738658,-105.175,149.8725,78.4871875,65.04402755344532,-105.175,226.9475,44544.91770833334,52517.27961309525,84.30833333333332,65.14270833333333,23.3925,-69.3225,-0.78027018012008,-1.1050051805212402,1860.3499999999985,-2533.425000000003,5212.850000000006,11648.000000000007,39387.49535,216.0,160583.22,0.0,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,-6.5875
